ticker,name,date,open,high,low,close,volume
SPY,SPDR S&P 500 ETF Trust,2023-07-05,441.91,443.89,441.9,443.13,58418432
SPY,SPDR S&P 500 ETF Trust,2023-07-03,442.92,444.08,442.63,443.79,32793400
SPY,SPDR S&P 500 ETF Trust,2023-06-30,441.44,444.3,441.11,443.28,104964019
SPY,SPDR S&P 500 ETF Trust,2023-06-29,435.96,438.28,435.54,438.11,67882304
SPY,SPDR S&P 500 ETF Trust,2023-06-28,435.05,437.44,434.41,436.39,75636000
SPY,SPDR S&P 500 ETF Trust,2023-06-27,432.35,436.81,431.88,436.17,72813700
SPY,SPDR S&P 500 ETF Trust,2023-06-26,432.62,434.61,431.19,431.44,72823600
SPY,SPDR S&P 500 ETF Trust,2023-06-23,432.93,435.06,432.47,433.21,92074537
SPY,SPDR S&P 500 ETF Trust,2023-06-22,433.95,436.62,433.6,436.51,70637200
SPY,SPDR S&P 500 ETF Trust,2023-06-21,436.16,436.99,434.33,434.94,76982300
SPY,SPDR S&P 500 ETF Trust,2023-06-20,437.45,438.37,435.03,437.18,76160400
SPY,SPDR S&P 500 ETF Trust,2023-06-16,443.02,443.61,438.97,439.46,114165849
SPY,SPDR S&P 500 ETF Trust,2023-06-15,436.33,443.9,436.23,442.6,110303100
SPY,SPDR S&P 500 ETF Trust,2023-06-14,437.01,439.06,433.59,437.18,100612100
SPY,SPDR S&P 500 ETF Trust,2023-06-13,435.32,437.33,434.63,436.66,95899704
SPY,SPDR S&P 500 ETF Trust,2023-06-12,430.92,433.88,430.17,433.8,76256703
SPY,SPDR S&P 500 ETF Trust,2023-06-09,429.96,431.99,428.87,429.9,85742800
SPY,SPDR S&P 500 ETF Trust,2023-06-08,426.62,429.6,425.82,429.13,61952842
SPY,SPDR S&P 500 ETF Trust,2023-06-07,428.44,429.62,426.11,426.55,85373300
SPY,SPDR S&P 500 ETF Trust,2023-06-06,426.67,428.58,425.99,428.03,64022200
SPY,SPDR S&P 500 ETF Trust,2023-06-05,428.28,429.67,426.37,427.1,70316043
SPY,SPDR S&P 500 ETF Trust,2023-06-02,424.5,428.74,423.95,427.92,91426171
SPY,SPDR S&P 500 ETF Trust,2023-06-01,418.09,422.92,416.79,421.82,88865018
SPY,SPDR S&P 500 ETF Trust,2023-05-31,418.28,419.22,416.22,417.85,110811800
SPY,SPDR S&P 500 ETF Trust,2023-05-30,422.03,422.58,418.74,420.18,72216000
SPY,SPDR S&P 500 ETF Trust,2023-05-26,415.33,420.77,415.25,420.02,93830000
SPY,SPDR S&P 500 ETF Trust,2023-05-25,414.74,416.16,412.41,414.65,90961606
SPY,SPDR S&P 500 ETF Trust,2023-05-24,412.42,412.82,409.88,411.09,89213700
SPY,SPDR S&P 500 ETF Trust,2023-05-23,417.08,418.72,413.68,414.09,86383500
SPY,SPDR S&P 500 ETF Trust,2023-05-22,418.64,420.39,417.35,418.79,60745400
SPY,SPDR S&P 500 ETF Trust,2023-05-19,420.17,420.72,417.35,418.62,103793317
SPY,SPDR S&P 500 ETF Trust,2023-05-18,414.9,419.67,414.67,419.23,97177200
SPY,SPDR S&P 500 ETF Trust,2023-05-17,412.35,415.86,410.64,415.23,87287000
SPY,SPDR S&P 500 ETF Trust,2023-05-16,411.86,412.82,410.24,410.25,57705500
SPY,SPDR S&P 500 ETF Trust,2023-05-15,412.22,413.43,410.23,413.01,54289400
SPY,SPDR S&P 500 ETF Trust,2023-05-12,413.42,413.64,409.07,411.59,70481548
SPY,SPDR S&P 500 ETF Trust,2023-05-11,411.95,412.43,409.97,412.13,70157100
SPY,SPDR S&P 500 ETF Trust,2023-05-10,413.88,414.54,408.87,412.85,96142922
SPY,SPDR S&P 500 ETF Trust,2023-05-09,411.13,412.09,410.69,410.93,49220119
SPY,SPDR S&P 500 ETF Trust,2023-05-08,412.97,413.24,411.28,412.74,50046800
SPY,SPDR S&P 500 ETF Trust,2023-05-05,408.91,413.72,408.64,412.63,87891791
SPY,SPDR S&P 500 ETF Trust,2023-05-04,406.93,407.27,403.74,405.13,94901900
SPY,SPDR S&P 500 ETF Trust,2023-05-03,411.36,413.87,407.77,408.02,91531800
SPY,SPDR S&P 500 ETF Trust,2023-05-02,414.77,414.82,407.82,410.84,103998500
SPY,SPDR S&P 500 ETF Trust,2023-05-01,415.47,417.62,415.27,415.51,62122300
SPY,SPDR S&P 500 ETF Trust,2023-04-28,411.49,415.94,411.43,415.93,89433137
SPY,SPDR S&P 500 ETF Trust,2023-04-27,407.0,412.69,406.74,412.41,92968400
SPY,SPDR S&P 500 ETF Trust,2023-04-26,406.72,407.84,403.78,404.36,80447049
SPY,SPDR S&P 500 ETF Trust,2023-04-25,410.58,411.16,406.02,406.08,97766721
SPY,SPDR S&P 500 ETF Trust,2023-04-24,411.99,413.07,410.6,412.63,64332100
SPY,SPDR S&P 500 ETF Trust,2023-04-21,412.19,412.68,410.17,412.2,73457422
SPY,SPDR S&P 500 ETF Trust,2023-04-20,411.21,413.7,410.27,411.88,75840400
SPY,SPDR S&P 500 ETF Trust,2023-04-19,412.22,415.08,412.16,414.14,55227330
SPY,SPDR S&P 500 ETF Trust,2023-04-18,415.58,415.72,412.78,414.21,63560000
SPY,SPDR S&P 500 ETF Trust,2023-04-17,412.37,413.96,411.09,413.94,66436400
SPY,SPDR S&P 500 ETF Trust,2023-04-14,412.81,415.09,410.06,412.46,78161500
SPY,SPDR S&P 500 ETF Trust,2023-04-13,409.18,413.84,407.99,413.47,85814800
SPY,SPDR S&P 500 ETF Trust,2023-04-12,411.87,412.17,407.44,408.05,86420400
SPY,SPDR S&P 500 ETF Trust,2023-04-11,410.26,411.18,408.92,409.72,59297945
SPY,SPDR S&P 500 ETF Trust,2023-04-10,406.61,409.69,405.97,409.61,63681042
SPY,SPDR S&P 500 ETF Trust,2023-04-06,406.77,409.48,405.68,409.19,63743345
SPY,SPDR S&P 500 ETF Trust,2023-04-05,407.91,408.7,405.88,407.6,65200243
SPY,SPDR S&P 500 ETF Trust,2023-04-04,411.62,411.92,407.24,408.67,66601534
SPY,SPDR S&P 500 ETF Trust,2023-04-03,408.85,411.37,408.44,410.95,67391100
SPY,SPDR S&P 500 ETF Trust,2023-03-31,404.66,409.7,404.55,409.39,112062624
SPY,SPDR S&P 500 ETF Trust,2023-03-30,404.09,404.35,401.76,403.7,69840049
SPY,SPDR S&P 500 ETF Trust,2023-03-29,399.93,401.6,398.68,401.35,77497900
SPY,SPDR S&P 500 ETF Trust,2023-03-28,395.77,396.49,393.69,395.6,62871700
SPY,SPDR S&P 500 ETF Trust,2023-03-27,398.12,398.92,395.56,396.49,74010408
SPY,SPDR S&P 500 ETF Trust,2023-03-24,391.84,395.84,389.4,395.75,107770124
SPY,SPDR S&P 500 ETF Trust,2023-03-23,395.09,399.29,390.35,393.17,119351319
SPY,SPDR S&P 500 ETF Trust,2023-03-22,398.73,402.49,392.07,392.11,111748133
SPY,SPDR S&P 500 ETF Trust,2023-03-21,397.24,399.41,395.58,398.91,91524248
SPY,SPDR S&P 500 ETF Trust,2023-03-20,390.8,394.17,390.07,393.74,93056894
SPY,SPDR S&P 500 ETF Trust,2023-03-17,393.22,394.4,388.55,389.99,140553411
SPY,SPDR S&P 500 ETF Trust,2023-03-16,386.82,396.47,386.29,396.11,143759805
SPY,SPDR S&P 500 ETF Trust,2023-03-15,385.89,389.49,383.71,389.28,172996933
SPY,SPDR S&P 500 ETF Trust,2023-03-14,390.5,393.45,387.05,391.73,149752400
SPY,SPDR S&P 500 ETF Trust,2023-03-13,381.81,390.39,380.65,385.36,157790000
SPY,SPDR S&P 500 ETF Trust,2023-03-10,390.99,393.16,384.32,385.91,189285696
SPY,SPDR S&P 500 ETF Trust,2023-03-09,399.74,401.48,390.53,391.56,111945322
SPY,SPDR S&P 500 ETF Trust,2023-03-08,398.39,399.71,396.59,398.92,74746632
SPY,SPDR S&P 500 ETF Trust,2023-03-07,404.42,404.67,397.63,398.27,108310600
SPY,SPDR S&P 500 ETF Trust,2023-03-06,405.05,407.45,404.01,404.47,72795946
SPY,SPDR S&P 500 ETF Trust,2023-03-03,399.71,404.45,399.03,404.19,90120000
SPY,SPDR S&P 500 ETF Trust,2023-03-02,392.68,398.69,392.33,397.81,85404726
SPY,SPDR S&P 500 ETF Trust,2023-03-01,395.41,396.69,393.38,394.74,99706823
SPY,SPDR S&P 500 ETF Trust,2023-02-28,397.23,399.28,396.15,396.26,96438600
SPY,SPDR S&P 500 ETF Trust,2023-02-27,399.87,401.29,396.75,397.73,80444736
SPY,SPDR S&P 500 ETF Trust,2023-02-24,395.42,397.25,393.64,396.38,108194413
SPY,SPDR S&P 500 ETF Trust,2023-02-23,401.56,402.2,396.25,400.66,96242400
SPY,SPDR S&P 500 ETF Trust,2023-02-22,399.52,401.13,397.02,398.54,83742300
SPY,SPDR S&P 500 ETF Trust,2023-02-21,403.06,404.16,398.82,399.09,82655924
SPY,SPDR S&P 500 ETF Trust,2023-02-17,406.06,407.51,404.05,407.26,89257815
SPY,SPDR S&P 500 ETF Trust,2023-02-16,408.79,412.91,408.14,408.28,76431500
SPY,SPDR S&P 500 ETF Trust,2023-02-15,410.35,414.06,409.47,413.98,61685279
SPY,SPDR S&P 500 ETF Trust,2023-02-14,411.24,415.05,408.51,412.64,88389313
SPY,SPDR S&P 500 ETF Trust,2023-02-13,408.72,412.97,408.24,412.83,64913539
SPY,SPDR S&P 500 ETF Trust,2023-02-10,405.86,408.44,405.01,408.04,70769715
SPY,SPDR S&P 500 ETF Trust,2023-02-09,414.41,414.57,405.81,407.09,78694900
SPY,SPDR S&P 500 ETF Trust,2023-02-08,413.13,414.53,409.93,410.65,76227500
SPY,SPDR S&P 500 ETF Trust,2023-02-07,408.87,416.49,407.57,415.19,90990745
SPY,SPDR S&P 500 ETF Trust,2023-02-06,409.79,411.29,408.1,409.83,60295325
SPY,SPDR S&P 500 ETF Trust,2023-02-03,411.59,416.97,411.09,412.35,94736800
SPY,SPDR S&P 500 ETF Trust,2023-02-02,414.86,418.31,412.88,416.78,101654500
SPY,SPDR S&P 500 ETF Trust,2023-02-01,405.21,413.67,402.35,410.8,101459200
SPY,SPDR S&P 500 ETF Trust,2023-01-31,401.13,406.53,400.77,406.48,86811800
SPY,SPDR S&P 500 ETF Trust,2023-01-30,402.8,405.13,400.28,400.59,74202018
SPY,SPDR S&P 500 ETF Trust,2023-01-27,403.66,408.16,403.44,405.68,68346200
SPY,SPDR S&P 500 ETF Trust,2023-01-26,403.13,404.92,400.03,404.75,72287425
SPY,SPDR S&P 500 ETF Trust,2023-01-25,395.95,400.7,393.56,400.35,84800300
SPY,SPDR S&P 500 ETF Trust,2023-01-24,398.88,401.15,397.64,400.2,59524911
SPY,SPDR S&P 500 ETF Trust,2023-01-23,396.72,402.65,395.72,400.63,84178800
SPY,SPDR S&P 500 ETF Trust,2023-01-20,390.1,396.04,388.38,395.88,91806400
SPY,SPDR S&P 500 ETF Trust,2023-01-19,389.36,391.08,387.26,388.64,86958919
SPY,SPDR S&P 500 ETF Trust,2023-01-18,399.01,400.12,391.28,391.49,99632300
SPY,SPDR S&P 500 ETF Trust,2023-01-17,398.48,400.23,397.06,397.77,62677300
SPY,SPDR S&P 500 ETF Trust,2023-01-13,393.62,399.1,393.34,398.5,63903932
SPY,SPDR S&P 500 ETF Trust,2023-01-12,396.67,398.49,392.42,396.96,90157700
SPY,SPDR S&P 500 ETF Trust,2023-01-11,392.23,395.6,391.38,395.52,68881100
SPY,SPDR S&P 500 ETF Trust,2023-01-10,387.25,390.65,386.27,390.58,65358100
SPY,SPDR S&P 500 ETF Trust,2023-01-09,390.37,393.7,387.67,387.86,73978100
SPY,SPDR S&P 500 ETF Trust,2023-01-06,382.61,389.25,379.41,388.08,104189603
SPY,SPDR S&P 500 ETF Trust,2023-01-05,381.72,381.84,378.76,379.38,76970500
SPY,SPDR S&P 500 ETF Trust,2023-01-04,383.18,385.88,380.0,383.76,85934100
SPY,SPDR S&P 500 ETF Trust,2023-01-03,384.37,386.43,377.83,380.82,74850731
SPY,SPDR S&P 500 ETF Trust,2022-12-30,380.64,382.58,378.43,382.43,84022205
SPY,SPDR S&P 500 ETF Trust,2022-12-29,379.63,384.35,379.08,383.44,66970900
SPY,SPDR S&P 500 ETF Trust,2022-12-28,381.33,383.39,376.42,376.66,70911520
SPY,SPDR S&P 500 ETF Trust,2022-12-27,382.79,383.15,379.65,381.4,51638200
SPY,SPDR S&P 500 ETF Trust,2022-12-23,379.65,383.06,378.03,382.91,59857329
SPY,SPDR S&P 500 ETF Trust,2022-12-22,383.05,386.21,374.77,380.72,100120900
SPY,SPDR S&P 500 ETF Trust,2022-12-21,383.25,387.41,382.69,386.23,78167400
SPY,SPDR S&P 500 ETF Trust,2022-12-20,379.23,382.23,377.85,380.54,74427240
SPY,SPDR S&P 500 ETF Trust,2022-12-19,383.47,383.82,378.28,380.02,79878103
SPY,SPDR S&P 500 ETF Trust,2022-12-16,385.18,386.58,381.04,383.27,119858000
SPY,SPDR S&P 500 ETF Trust,2022-12-15,394.3,395.25,387.89,389.63,117705900
SPY,SPDR S&P 500 ETF Trust,2022-12-14,401.61,405.5,396.31,399.4,108111349
SPY,SPDR S&P 500 ETF Trust,2022-12-13,410.22,410.49,399.07,401.97,123782534
SPY,SPDR S&P 500 ETF Trust,2022-12-12,394.11,398.95,393.41,398.95,75405835
SPY,SPDR S&P 500 ETF Trust,2022-12-09,394.94,397.62,393.15,393.28,81447733
SPY,SPDR S&P 500 ETF Trust,2022-12-08,395.14,397.36,393.27,396.24,60737912
SPY,SPDR S&P 500 ETF Trust,2022-12-07,392.94,395.64,391.97,393.16,65927900
SPY,SPDR S&P 500 ETF Trust,2022-12-06,399.42,399.99,391.64,393.83,77972217
SPY,SPDR S&P 500 ETF Trust,2022-12-05,403.95,404.93,398.17,399.59,77289815
SPY,SPDR S&P 500 ETF Trust,2022-12-02,402.25,407.86,402.14,406.91,85342731
SPY,SPDR S&P 500 ETF Trust,2022-12-01,408.77,410.0,404.75,407.38,76398200
SPY,SPDR S&P 500 ETF Trust,2022-11-30,395.49,407.68,393.48,407.68,144566700
SPY,SPDR S&P 500 ETF Trust,2022-11-29,396.05,397.3,393.3,395.23,52310039
SPY,SPDR S&P 500 ETF Trust,2022-11-28,399.09,400.81,395.11,395.91,68021749
SPY,SPDR S&P 500 ETF Trust,2022-11-25,401.83,402.91,401.54,402.33,30545434
SPY,SPDR S&P 500 ETF Trust,2022-11-23,399.55,402.93,399.31,402.42,68261628
SPY,SPDR S&P 500 ETF Trust,2022-11-22,396.63,400.07,395.15,399.9,60429025
SPY,SPDR S&P 500 ETF Trust,2022-11-21,394.64,395.82,392.66,394.59,51243200
SPY,SPDR S&P 500 ETF Trust,2022-11-18,397.74,397.81,393.04,396.03,92922500
SPY,SPDR S&P 500 ETF Trust,2022-11-17,390.46,394.95,390.14,394.24,74496300
SPY,SPDR S&P 500 ETF Trust,2022-11-16,396.78,397.78,394.79,395.45,68508500
SPY,SPDR S&P 500 ETF Trust,2022-11-15,401.15,402.31,394.49,398.49,93194500
SPY,SPDR S&P 500 ETF Trust,2022-11-14,396.66,400.18,394.83,395.12,71903500
SPY,SPDR S&P 500 ETF Trust,2022-11-11,395.59,399.35,393.61,398.51,93839900
SPY,SPDR S&P 500 ETF Trust,2022-11-10,388.05,395.04,385.64,394.69,141455847
SPY,SPDR S&P 500 ETF Trust,2022-11-09,379.93,381.14,373.61,374.13,78495500
SPY,SPDR S&P 500 ETF Trust,2022-11-08,381.11,385.12,377.72,382.0,84641100
SPY,SPDR S&P 500 ETF Trust,2022-11-07,377.71,380.57,375.53,379.95,68286947
SPY,SPDR S&P 500 ETF Trust,2022-11-04,377.0,378.87,370.0,376.35,103505200
SPY,SPDR S&P 500 ETF Trust,2022-11-03,371.47,374.2,368.79,371.01,87100115
SPY,SPDR S&P 500 ETF Trust,2022-11-02,383.9,388.63,374.76,374.87,126990400
SPY,SPDR S&P 500 ETF Trust,2022-11-01,390.14,390.39,383.29,384.52,85407600
SPY,SPDR S&P 500 ETF Trust,2022-10-31,386.44,388.4,385.26,386.21,96631300
SPY,SPDR S&P 500 ETF Trust,2022-10-28,379.87,389.52,379.68,389.02,100302000
SPY,SPDR S&P 500 ETF Trust,2022-10-27,383.07,385.0,379.33,379.98,81971800
SPY,SPDR S&P 500 ETF Trust,2022-10-26,381.62,387.58,381.35,382.02,104087348
SPY,SPDR S&P 500 ETF Trust,2022-10-25,378.79,385.25,378.67,384.92,78846348
SPY,SPDR S&P 500 ETF Trust,2022-10-24,375.89,380.06,373.11,378.87,85436907
SPY,SPDR S&P 500 ETF Trust,2022-10-21,365.12,374.8,363.54,374.29,131038400
SPY,SPDR S&P 500 ETF Trust,2022-10-20,368.03,372.67,364.61,365.41,88283100
SPY,SPDR S&P 500 ETF Trust,2022-10-19,368.99,371.85,365.55,368.5,79746900
SPY,SPDR S&P 500 ETF Trust,2022-10-18,375.13,375.45,367.52,371.13,97162900
SPY,SPDR S&P 500 ETF Trust,2022-10-17,364.01,367.98,357.28,366.82,93168231
SPY,SPDR S&P 500 ETF Trust,2022-10-14,368.55,370.26,356.96,357.63,123737013
SPY,SPDR S&P 500 ETF Trust,2022-10-13,349.21,367.51,348.11,365.97,147254518
SPY,SPDR S&P 500 ETF Trust,2022-10-12,358.17,359.82,356.3,356.56,76991800
SPY,SPDR S&P 500 ETF Trust,2022-10-11,358.24,363.03,355.71,357.74,92482800
SPY,SPDR S&P 500 ETF Trust,2022-10-10,363.96,364.21,357.67,360.02,76042800
SPY,SPDR S&P 500 ETF Trust,2022-10-07,368.97,373.29,360.94,362.79,107789500
SPY,SPDR S&P 500 ETF Trust,2022-10-06,375.62,378.72,372.68,373.2,82333543
SPY,SPDR S&P 500 ETF Trust,2022-10-05,373.39,379.46,370.95,377.09,88065700
SPY,SPDR S&P 500 ETF Trust,2022-10-04,372.4,378.0,366.57,377.97,103602800
SPY,SPDR S&P 500 ETF Trust,2022-10-03,361.08,368.55,359.21,366.61,89756500
SPY,SPDR S&P 500 ETF Trust,2022-09-30,361.8,365.91,357.04,357.18,153711243
SPY,SPDR S&P 500 ETF Trust,2022-09-29,366.81,367.11,359.7,362.79,112952315
SPY,SPDR S&P 500 ETF Trust,2022-09-28,364.38,372.3,362.6,370.53,110802217
SPY,SPDR S&P 500 ETF Trust,2022-09-27,368.02,370.4,360.87,363.38,108294100
SPY,SPDR S&P 500 ETF Trust,2022-09-26,366.41,370.21,363.03,364.31,92581244
SPY,SPDR S&P 500 ETF Trust,2022-09-23,370.58,370.62,363.29,367.95,122346933
SPY,SPDR S&P 500 ETF Trust,2022-09-22,376.58,378.3,373.44,374.22,89472641
SPY,SPDR S&P 500 ETF Trust,2022-09-21,386.11,389.31,377.38,377.39,106746600
SPY,SPDR S&P 500 ETF Trust,2022-09-20,385.06,386.12,381.2,384.09,77274900
SPY,SPDR S&P 500 ETF Trust,2022-09-19,382.26,388.55,382.18,388.55,73278500
SPY,SPDR S&P 500 ETF Trust,2022-09-16,384.14,386.25,382.11,385.56,103084819
SPY,SPDR S&P 500 ETF Trust,2022-09-15,392.96,395.96,388.78,390.12,87633840
SPY,SPDR S&P 500 ETF Trust,2022-09-14,394.47,396.2,391.12,394.6,85023747
SPY,SPDR S&P 500 ETF Trust,2022-09-13,401.83,403.1,391.92,393.1,122947100
SPY,SPDR S&P 500 ETF Trust,2022-09-12,408.78,411.73,408.46,410.97,69256300
SPY,SPDR S&P 500 ETF Trust,2022-09-09,402.74,407.51,402.46,406.6,76706918
SPY,SPDR S&P 500 ETF Trust,2022-09-08,395.39,400.86,394.12,400.38,80821700
SPY,SPDR S&P 500 ETF Trust,2022-09-07,390.43,398.59,390.2,397.78,70964232
SPY,SPDR S&P 500 ETF Trust,2022-09-06,393.13,394.12,388.42,390.76,76637400
SPY,SPDR S&P 500 ETF Trust,2022-09-02,400.28,401.56,390.33,392.24,99632149
SPY,SPDR S&P 500 ETF Trust,2022-09-01,392.89,396.78,390.04,396.42,78740100
SPY,SPDR S&P 500 ETF Trust,2022-08-31,399.93,401.24,395.04,395.18,76029700
SPY,SPDR S&P 500 ETF Trust,2022-08-30,403.85,404.1,396.0,398.21,85652443
SPY,SPDR S&P 500 ETF Trust,2022-08-29,402.2,405.84,401.2,402.63,65370810
SPY,SPDR S&P 500 ETF Trust,2022-08-26,419.39,419.96,405.25,405.31,103087000
SPY,SPDR S&P 500 ETF Trust,2022-08-25,415.24,419.56,414.09,419.51,50942300
SPY,SPDR S&P 500 ETF Trust,2022-08-24,412.11,415.11,411.39,413.67,49177804
SPY,SPDR S&P 500 ETF Trust,2022-08-23,412.9,415.42,411.77,412.35,49105249
SPY,SPDR S&P 500 ETF Trust,2022-08-22,417.05,417.23,412.4,413.35,77695640
SPY,SPDR S&P 500 ETF Trust,2022-08-19,424.98,425.26,421.22,422.14,68016902
SPY,SPDR S&P 500 ETF Trust,2022-08-18,426.86,428.61,425.5,427.89,49023206
SPY,SPDR S&P 500 ETF Trust,2022-08-17,425.91,429.5,424.54,426.65,63563400
SPY,SPDR S&P 500 ETF Trust,2022-08-16,427.73,431.73,426.88,429.7,59289039
SPY,SPDR S&P 500 ETF Trust,2022-08-15,424.77,429.41,424.71,428.86,54048300
SPY,SPDR S&P 500 ETF Trust,2022-08-12,422.03,427.21,421.03,427.1,61694542
SPY,SPDR S&P 500 ETF Trust,2022-08-11,422.99,424.95,419.21,419.99,59489704
SPY,SPDR S&P 500 ETF Trust,2022-08-10,418.78,420.14,416.72,419.99,68665712
SPY,SPDR S&P 500 ETF Trust,2022-08-09,412.22,412.75,410.22,411.35,44931800
SPY,SPDR S&P 500 ETF Trust,2022-08-08,415.25,417.62,411.83,412.99,54025965
SPY,SPDR S&P 500 ETF Trust,2022-08-05,409.66,414.15,409.6,413.47,56814929
SPY,SPDR S&P 500 ETF Trust,2022-08-04,414.37,415.09,412.44,414.17,45656600
SPY,SPDR S&P 500 ETF Trust,2022-08-03,410.3,415.68,410.0,414.45,67820600
SPY,SPDR S&P 500 ETF Trust,2022-08-02,409.12,413.0,406.82,408.06,63435418
SPY,SPDR S&P 500 ETF Trust,2022-08-01,409.15,413.41,408.4,410.77,69997500
SPY,SPDR S&P 500 ETF Trust,2022-07-29,407.58,413.03,406.77,411.99,87003700
SPY,SPDR S&P 500 ETF Trust,2022-07-28,401.89,406.8,398.15,406.07,73966600
SPY,SPDR S&P 500 ETF Trust,2022-07-27,394.36,402.88,394.05,401.04,82342106
SPY,SPDR S&P 500 ETF Trust,2022-07-26,393.84,394.06,389.95,390.89,52946400
SPY,SPDR S&P 500 ETF Trust,2022-07-25,395.75,396.47,393.21,395.57,53631500
SPY,SPDR S&P 500 ETF Trust,2022-07-22,398.92,400.18,392.75,395.09,72197332
SPY,SPDR S&P 500 ETF Trust,2022-07-21,394.16,398.84,391.63,398.79,64903900
SPY,SPDR S&P 500 ETF Trust,2022-07-20,392.47,396.26,391.03,394.77,71843800
SPY,SPDR S&P 500 ETF Trust,2022-07-19,386.08,392.87,385.39,392.27,78506000
SPY,SPDR S&P 500 ETF Trust,2022-07-18,388.38,389.09,380.66,381.95,63203626
SPY,SPDR S&P 500 ETF Trust,2022-07-15,382.55,385.25,380.54,385.13,79060400
SPY,SPDR S&P 500 ETF Trust,2022-07-14,373.61,378.57,371.04,377.91,89704819
SPY,SPDR S&P 500 ETF Trust,2022-07-13,375.1,381.92,374.66,378.83,84224649
SPY,SPDR S&P 500 ETF Trust,2022-07-12,383.65,386.16,378.99,380.83,62219200
SPY,SPDR S&P 500 ETF Trust,2022-07-11,385.85,386.87,383.5,384.23,58366945
SPY,SPDR S&P 500 ETF Trust,2022-07-08,387.27,390.64,385.66,388.67,72397800
SPY,SPDR S&P 500 ETF Trust,2022-07-07,385.12,389.83,383.27,388.99,64525919
SPY,SPDR S&P 500 ETF Trust,2022-07-06,382.11,385.87,379.6,383.25,70426244
SPY,SPDR S&P 500 ETF Trust,2022-07-05,375.88,381.98,372.9,381.96,81438000
SPY,SPDR S&P 500 ETF Trust,2022-07-01,376.56,381.7,373.8,381.24,74839729
SPY,SPDR S&P 500 ETF Trust,2022-06-30,376.24,380.66,372.56,377.25,112508300
SPY,SPDR S&P 500 ETF Trust,2022-06-29,381.23,382.27,378.42,380.34,65676000
SPY,SPDR S&P 500 ETF Trust,2022-06-28,390.23,393.16,380.53,380.65,86689824
SPY,SPDR S&P 500 ETF Trust,2022-06-27,391.05,391.36,387.44,388.59,66009617
SPY,SPDR S&P 500 ETF Trust,2022-06-24,381.4,390.09,381.37,390.08,98050333
SPY,SPDR S&P 500 ETF Trust,2022-06-23,376.64,378.83,372.89,378.06,79292135
SPY,SPDR S&P 500 ETF Trust,2022-06-22,370.62,378.72,370.18,374.39,90059424
SPY,SPDR S&P 500 ETF Trust,2022-06-21,371.89,376.53,371.81,375.07,76811900
SPY,SPDR S&P 500 ETF Trust,2022-06-17,365.51,369.38,362.17,365.86,111113904
SPY,SPDR S&P 500 ETF Trust,2022-06-16,370.51,370.94,364.08,366.65,134473300
SPY,SPDR S&P 500 ETF Trust,2022-06-15,377.36,383.9,372.12,379.2,125666800
SPY,SPDR S&P 500 ETF Trust,2022-06-14,376.85,377.94,370.59,373.87,104011831
SPY,SPDR S&P 500 ETF Trust,2022-06-13,379.85,381.81,373.3,375.0,170004900
SPY,SPDR S&P 500 ETF Trust,2022-06-10,394.88,395.78,389.75,389.8,132893900
SPY,SPDR S&P 500 ETF Trust,2022-06-09,409.34,411.74,401.44,401.44,86289800
SPY,SPDR S&P 500 ETF Trust,2022-06-08,413.93,415.82,410.38,411.22,64350000
SPY,SPDR S&P 500 ETF Trust,2022-06-07,408.1,416.22,407.61,415.74,59272400
SPY,SPDR S&P 500 ETF Trust,2022-06-06,414.78,416.61,410.55,411.79,57508900
SPY,SPDR S&P 500 ETF Trust,2022-06-03,412.4,414.04,409.51,410.54,71874300
SPY,SPDR S&P 500 ETF Trust,2022-06-02,409.42,417.44,407.04,417.39,79609633
SPY,SPDR S&P 500 ETF Trust,2022-06-01,415.17,416.24,406.93,409.59,86585813
SPY,SPDR S&P 500 ETF Trust,2022-05-31,413.55,416.46,410.03,412.93,95937000
SPY,SPDR S&P 500 ETF Trust,2022-05-27,407.91,415.38,407.7,415.26,84768710
SPY,SPDR S&P 500 ETF Trust,2022-05-26,398.67,407.04,398.45,405.31,82168339
SPY,SPDR S&P 500 ETF Trust,2022-05-25,392.31,399.45,391.89,397.37,91472900
SPY,SPDR S&P 500 ETF Trust,2022-05-24,392.56,395.15,386.96,393.89,91448831
SPY,SPDR S&P 500 ETF Trust,2022-05-23,392.83,397.73,390.38,396.92,76414900
SPY,SPDR S&P 500 ETF Trust,2022-05-20,393.25,397.03,380.54,389.63,131432200
SPY,SPDR S&P 500 ETF Trust,2022-05-19,388.62,394.14,387.11,389.46,98510715
SPY,SPDR S&P 500 ETF Trust,2022-05-18,403.5,403.8,390.55,391.86,117674545
SPY,SPDR S&P 500 ETF Trust,2022-05-17,406.53,408.57,402.58,408.32,83029710
SPY,SPDR S&P 500 ETF Trust,2022-05-16,399.98,403.97,397.6,400.09,78622444
SPY,SPDR S&P 500 ETF Trust,2022-05-13,396.71,403.18,395.61,401.72,104174421
SPY,SPDR S&P 500 ETF Trust,2022-05-12,389.37,395.8,385.15,392.34,125090800
SPY,SPDR S&P 500 ETF Trust,2022-05-11,398.07,404.04,391.96,392.75,142361000
SPY,SPDR S&P 500 ETF Trust,2022-05-10,404.49,406.08,394.82,399.09,132497200
SPY,SPDR S&P 500 ETF Trust,2022-05-09,405.1,406.41,396.5,398.17,155586100
SPY,SPDR S&P 500 ETF Trust,2022-05-06,411.1,414.8,405.73,411.34,151770811
